Text,Sentiment,Positive
"El numero 931673709 realizo una llamada, busca comunicarse contigo.",positivo,1
De cuanto es el monto,positivo,1
 no tengo dinero ni para comer,positivo,1
Pq me piden??????🤔🤔🤔🤔🤔🤔🤔🤔🤔,positivo,1
Ok%20ahora%20me%20Comunico%20,positivo,1
Q tiempo pague,positivo,1
Si yo pago 2820 nada mas,positivo,1
No hay plata sta nosotros emos enfermado d la casa,positivo,1
soluciona ahorita esta tonteria de claro....,positivo,1
Por favor les pido que ya no le suba mas mi cuenta si boya temor otrabes,positivo,1
"El numero 988437160 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Mañana me hacercare a la ofici a a pagar,positivo,1
Holaaa cuanto es el monto a pagar,positivo,1
De que operador,positivo,1
Cuanto ya ps voy pagar ,positivo,1
Ya fui a la misma financiera y me explicaron por el cual no hice ninguna reversion ... Gracias,positivo,1
Quien eresss......,positivo,1
Se.Dr efectiva kisiera reprogramacion de cuotas x covi19,positivo,1
"ud, en esta emergencia sanitaria por la pandemia, no es posible via",positivo,1
Ya se no es necesario que me manden varias veces mensajes o paran llamando. Fastidios,positivo,1
Mas moras,positivo,1
Ya pague reviselo en el sistema,positivo,1
Cuanto es la cuota,positivo,1
Buen dia ayer quedamos k me Ivan hacer una llamada,positivo,1
"El numero 957530115 realizo una llamada, busca comunicarse contigo.",positivo,1
"Muy bien, me acercare hoy  a cancelar , gracias ",positivo,1
Buenos dias.  Ya pague el dia de ayer 1 septiembre.,positivo,1
No voy a pagar mierdas,positivo,1
"El numero 945758711 realizo una llamada, busca comunicarse contigo.",positivo,1
Xk lo saben,positivo,1
Dame mas info,positivo,1
enviarme mensajes 😖,positivo,1
"El numero 998667686 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Ya ko page ayer,positivo,1
Disculpe pero la persona se encuentra enuci del hospital Félix torrealva por favor darle tiempo para q SE recupere ,positivo,1
Ya pagué ,positivo,1
No entienden sarnosos!!!,positivo,1
No se con quién comunicarme,positivo,1
O yo tengo que llevarlo,positivo,1
No por la pandemia,positivo,1
Como hago para que me vuelvan a instalar,positivo,1
"El numero 938943095 realizo una llamada, busca comunicarse contigo.",positivo,1
Confirmar direccion  de recojo ,positivo,1
No quiero saber nada de nada,positivo,1
Ya page pz,positivo,1
En que te puedo ayudar,positivo,1
"El numero 949820115 realizo una llamada, busca comunicarse contigo.",positivo,1
hoy ire a pagar,positivo,1
Me pueda dar información,positivo,1
Ahora dignese a responder ya q Ud me envio el mensaje gracias,positivo,1
Sr o sra disculme yo se que debo pero yo quiero pagar el sabado 12 porque yo boya cobrar en transcurso de esta semana o sera antea del aabado,positivo,1
Disculpe k agecia manda este mensaje,positivo,1
Yo no debo en claro,positivo,1
"Vaya ! Por lo que leó , les interesa un bledo!!!",positivo,1
"Ya, ¿y?",positivo,1
ene mensaje q tengo q pagar,positivo,1
"El numero 968913210 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Porque esa cantidad que sacan no tengo posibilidades,positivo,1
A que se refiere??????,positivo,1
Estimado he enviado 3 veces ya y hasta ahora no tengo la respuesta ,positivo,1
Bueno pagala tu por qué no la voy a pagar,positivo,1
NO%20MAS%20MENSAJES%20PORFAVOR%20,positivo,1
Como hago para reportar,positivo,1
Hola !  ,positivo,1
El dia viernes,positivo,1
Ya hice mi pago él dia de ayer,positivo,1
"Buenas tardes, por favor después de las 6p.m. podria enviarlo , me encuentro trabajando .",positivo,1
ni que tiendas que pagar idiota,positivo,1
Ok perfecto gracias por avisar,positivo,1
986247592 este numero no esta disponible,positivo,1
Kiened son Csmre,positivo,1
Yo no vivo hay pero si guatas avisa cuando lo recojes a mi no me sirve eso,positivo,1
Ya e cancelado ayer,positivo,1
No estén hostigando por favor.,positivo,1
No jodas y verifica tu sistema,positivo,1
llecer con covid-19 (Edilberta Llancari de mora) y yo también estoy,positivo,1
¡Muchas gracias!,positivo,1
No fastidiar,positivo,1
Gracias cualquier consulta ..me llama al 916622719...dni 80618158...ruc 10806181582,positivo,1
Un favor me lo pobrian de reprogramalo mi prestamo  de lod mes de agosto  y setiembre,positivo,1
Ya pague enBCP,positivo,1
No tengo ningun ekipo de movistar solo son chik,positivo,1
Yo tengo dinero en campo FE de ahí agarrence lo que les debo por qu,positivo,1
No quiero otra estafano me vuelvan escribir,positivo,1
Como hago el pago?,positivo,1
Invoco a la resolucion 1820_2020 por favor por encontrarte en situacion muy critica muchas gracias.,positivo,1
Ya envie a cancelar hoy,positivo,1
Estoy envel hospital,positivo,1
"Les dije que cancelé el servicio por no encontrarnos en Lima, entonces en cuanto llegue a dicha ciudad los recogen. Me comunicaré con Uds. Gracias",positivo,1
Deje de molestar ok.,positivo,1
"El numero 943406852 realizo una llamada, busca comunicarse contigo.",positivo,1
Si ya pague,positivo,1
Quiero que sean mas paciente y comprensible gracias,positivo,1
Ya voy pagar pronto y van rogar para q venda otra vez,positivo,1
Cuanto,positivo,1
Pero estoy pagando mi cuente me estan descontando t sigue molestando,positivo,1
La chupada a mi bola derecha cuanto me cobran,positivo,1
"Cuanto asciende mi deuda, y como puedo pagarlo ",positivo,1
Sigues con lo mismo me tienes huevon yo no te debo nada,positivo,1
Von quien me estoy comunicando,positivo,1
Por que joden si no tengo deuda,positivo,1
La cuota esta desde el sabado en mi cuenta por favor,positivo,1
Por favor ya pague mi cuota,positivo,1
A miquexuxa.No tengo platan.No jodan csm.,positivo,1
Quien dice que es falta de interés?,positivo,1
Moises?????,positivo,1
Cuantas veces digo que no tengo prestamo,positivo,1
Buenas tardes srta. Cuanto lo dene la señora Gladys para cancelarlo. Att. Ever Janampa Solier,positivo,1
Puedo renovar mi equipo,positivo,1
Porq me escribe ese mensaje si mi persona no tiene ninguna deuda con esa financiera.,positivo,1
Con el número de celular es suficiente,positivo,1
Y dejen de estar fregando la paciencia,positivo,1
"El numero 988866671 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Si lo sé pero no tengo trabajo recién he pagado más de 600 ,positivo,1
Por ahora no puedo estoy sin reactiva,positivo,1
NO DEBO NADA...!!!🤪😡😡😤,positivo,1
"Y no es para que ustedes me busque n como delincuente, estoy desepc",positivo,1
Ya trate de comunicarme pero nunca me contestan,positivo,1
De que beneficios,positivo,1
Todavia nos da plazo que malos son,positivo,1
Ya pague no pueden ver en su sistema,positivo,1
x favor me puedes enviar mi nuevo cronograma de pagos,positivo,1
Dejen de escribirle estafadores,positivo,1
938223461,positivo,1
"El numero 966596512 realizo una llamada, busca comunicarse contigo.",positivo,1
"No tengo préstamos con efectiva, gracias",positivo,1
Amigo buen dia disculpe el dia 1de octubre boy que al banco falabella x favor si espenme,positivo,1
Ya pagué no jodan,positivo,1
Señores soy el señor cerpa por favor llamar a este número para saber,positivo,1
Cuando quieran,positivo,1
Cambie de operador ase tiempo,positivo,1
Saludos a la familia,positivo,1
Yo no tengo ninguna deuda con ese banco dejen de estar mandando msjs gracias,positivo,1
"El numero 958022471 realizo una llamada, busca comunicarse contigo.",positivo,1
Ineptos yo no debo averiguen bien. Hagan bien trabajo inútiles......,positivo,1
Se quieren comunicar conmigo,positivo,1
"El numero 921973211 realizo una llamada, busca comunicarse contigo.",positivo,1
Por q m envia este msj .acaso yo vendo avon .deje de estar mandando msjs por q yo no vendo esto gracias,positivo,1
ado en el contrato eso es lo único que cancelare nada mas,positivo,1
Les digo q yo no les debo,positivo,1
Yo pago el 15 de cada mes y dej¿ de hostigar ok,positivo,1
Por q me envian estos mensajes,positivo,1
Resies stamos 18 hdp,positivo,1
Como???!!!!!!!,positivo,1
No manden mensajes si no verifican informacion,positivo,1
 Cuanto es mi cuota,positivo,1
Tu porque no me llamas urgente al 964763591,positivo,1
Y NO HACEN CASO,positivo,1
Con quien tengo el gusto ?,positivo,1
"Hasta ahora estoy esperando más de 1 mes , que me manden el pago link ",positivo,1
"El numero 999638279 realizo una llamada, busca comunicarse contigo.",positivo,1
Ya%20page%20,positivo,1
Ya pagué tres letras,positivo,1
Ya Page ayer,positivo,1
Pedi la suspencion o reprogramacion de mi deuda envié un correo y nunca me contestaron,positivo,1
"El numero 945149807 realizo una llamada, busca comunicarse contigo.",positivo,1
"El numero 939194212 quiere comunicarse contigo, si deseas llamalo.",positivo,1
"El numero 949402961 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Ya he pagado gracias,positivo,1
me agreguen.los meses,positivo,1
"El numero 978598723 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Señor ayer pague ,positivo,1
ara poder conversar gracias,positivo,1
Yo no tengo deudas en ningun banco.,positivo,1
Ya lo paque gracias,positivo,1
"Señores, por favor dejen de llamar y enviar mensajes que molestan. Ya les he indicado que yo no tengo deuda alguna, revisen bien sus archivos.",positivo,1
AdCarajo ya esta cancela,positivo,1
Que beneficios ?!,positivo,1
Se está comunicando por el área de inforcord,positivo,1
"Buenos dias, por favor se que estoy muy atrasada, me gustaria pagar un mes .... cuanto seria y como realizo el pago",positivo,1
No Gracias,positivo,1
"El numero 975589723 realizo una llamada, busca comunicarse contigo.",positivo,1
Quien es Abilio?,positivo,1
o cancelado  comuníquese con el señor  Miguel Reynoso TFC,positivo,1
Seguro pero que voy a cambiar a verde ?,positivo,1
Tienen que esperar para poder anivelar los pagos ,positivo,1
Me atrase x lo que estube mal con el covid pero ya me recupere y estoy trabajando desde el 14 de setiembre le informe a una señorita de acceso que me lla,positivo,1
"El numero 920035177 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Buenas ya hice el pago el dia de ayer,positivo,1
De k deuda me hablan?,positivo,1
De que me habla?????,positivo,1
Me podria escribir al wasap por favor ,positivo,1
Hoy día pagare,positivo,1
Si yo ya di una fecha de pago no m pueden acosar con llamadas,positivo,1
Vean en el sistema estoi al dia com. Mis pagos,positivo,1
Gracias iré al banco para ver la promociones,positivo,1
Cuánto es la deuda?,positivo,1
a Renie y no me molesten mas por fabor,positivo,1
Si el día 15 pagare. Gracias,positivo,1
enpesar apagar pero come m pusieron al sistema en rojo ya no lo boy apagar x ser abusivos xk estan contra la ley,positivo,1
Kien eres ahh,positivo,1
Gracias ya pague el 28. 9,positivo,1
Deja de mandame mensajes. O te cago a trompadas,positivo,1
 Mira bien el nombre,positivo,1
BENEFUCIO,positivo,1
Srta Mery buenos dias este mensaje me llego hoy,positivo,1
Quien eres identificate,positivo,1
??? Quien es?,positivo,1
"El numero 999921754 quiere comunicarse contigo, si deseas llamalo.",positivo,1
No voy a pagar nada ctv,positivo,1
Por favor como puedo pagar,positivo,1
Si falta todavia,positivo,1
Y recien en enero llegare a lima,positivo,1
 Buenas tardes digame en q puedo ayudarle,positivo,1
Por que me escribe de cuál Edgar ud me habla,positivo,1
Y yo desdeayer estoy q les digo que sale TRANSACCION RECHAZADA,positivo,1
O contesté la llamada,positivo,1
Ya cancele  no se preocupe ,positivo,1
e pagar ok,positivo,1
Ya cancelé el dia miercoles,positivo,1
el.cel.es ostigar soy yo la q deven de llamar solo mandan mensaje yo he llamado pero nadie atiende .pagare esta maldita deuda q me tiene estrezada pero n,positivo,1
"Mañana lo estaré haciendo... Espero su comprension... Recuerden que estamos pasando un tiempo dificil, no creo que me cobren 5 soles de multa por un dia",positivo,1
Ojala Dios les perdone por todo el trauma,positivo,1
"Expliqueme clarito, no entiendo de que deuda me habla, yo jamas he tenido tratos con alguna empresa de catalogos",positivo,1
Estan equivocado con El monto no es asi yo no voy a pagar esa cantidad es un error voy a conversar con mi analista,positivo,1
Conteste o las acciones legales las tomare yo,positivo,1
"icitud por favor, éstoy muy agradecido al entenderme apenas trabaje les pagaré yo soy persona Responsable por favor",positivo,1
"Ya pagu, verifiquen",positivo,1
Yo pago los diez de cada mes,positivo,1
De que banco son,positivo,1
"Quien es usted para denunciarlo, haré las investigaciones necesarias. Yo ya pagué ",positivo,1
Ni por pandemia,positivo,1
No estoy ocioso,positivo,1
"la resolucion SBS 1870 2020 , muchas gracias",positivo,1
No entiende que yo no debo ni mierda,positivo,1
Ok,positivo,1
Ya pague x favor verifique,positivo,1
Como es cosa,positivo,1
No tengo ni para ver el wassp,positivo,1
"El numero 929961842 realizo una llamada, busca comunicarse contigo.",positivo,1
Quien eres y que deseas,positivo,1
Disculpe con quién desean comunicarse,positivo,1
"No debo ,ya termin¿ mi contrato con Entel x que joden mucho",positivo,1
abilidades coml siempre lo he hecho .  Gracias ,positivo,1
Yase pago,positivo,1
"El numero 920223474 realizo una llamada, busca comunicarse contigo.",positivo,1
"Y quien carajo son, si yo no tengo deuda con nadie",positivo,1
Informen los medios de pago,positivo,1
De que banco son?,positivo,1
No hay dinero,positivo,1
Disculpe mañana voy a pagar x don Carlos lo programó para la fecha,positivo,1
"Yo he pagado, debo la cuota de este mes",positivo,1
Por que ya se pago esa deuda,positivo,1
Ni envie mensajes.,positivo,1
Ya q en el contrato decia bien claro q esos equipos los he pagado x 2 años y una vez cancelado se qedaba conmigo,positivo,1
Si me pudieran dar una cuenta bancaria para transferir el pago gracias,positivo,1
Cuál equipos,positivo,1
Buenos Dia quienes son ustedes por que yo se que debo y debo a mas de 6 identidades y no se quien es usted de que empresa identidad me habla,positivo,1
Ya fui a regularizar todo en la derrama. Me ponen de muy mal humor sus mensajes,positivo,1
Estoy llamando pero me cuelgan,positivo,1
Por favor esta semana se paga .,positivo,1
No manden mensaje carajo,positivo,1
No sé preocupe de aca cancelo,positivo,1
?? No debo nada,positivo,1
Buenos dias ,positivo,1
"Voy cancelar poco a poco esta deuda, ya hize un deposito por agente.",positivo,1
"El numero 934158229 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Cual es el total de mi crédito?,positivo,1
sobre que,positivo,1
Maldito chupa sangre x k no se comonicastes antes k se venciera  y donde esta  asensor,positivo,1
me pueden mandar mi estado de movimientos porq yo denuncie q mi tarjeta me habian robado desde el mes de julio del año 2019 y despues de eso yo realice 2,positivo,1
Y quiero que llano me esten molestando en la cierra no hai bcp,positivo,1
Quien eres... Dejen de molestar porfavor,positivo,1
E reprogramado,positivo,1
porfavor no sigan molestando porque sino procedere,positivo,1
El analista lo ha reprogramado para el otro mes gracias,positivo,1
Aluden que él codigo que les di es el incorrecto,positivo,1
Ya si pago hoy gracias,positivo,1
Me pudieran llamar,positivo,1
"Señores Grupo Fe/Campo Fe, por el momento estoy sin trabajo pero para la quincena de Setiembre si le pagsre si  o  si. Gracias. ",positivo,1
Disculpa ¿Quien eres?,positivo,1
"El numero 988353527 quiere comunicarse contigo, si deseas llamalo.",positivo,1
o me informaron,positivo,1
Le informo q el señor Adrian Loli Rosales con DNI 33327121 fallecio tal como informe a mibanco,positivo,1
X favor verifique xq estoy al dia,positivo,1
